year	aysm	contig	ally	sq	dema	demb	disp	py
1978	0.804304	0	0	-0.787122	10	-7	0	32
1978	0.992547	0	1	0.836819	10	-3	0	19
1978	0.462611	0	0	-0.438481	-8	10	0	32
1978	0.956634	0	0	0.223588	10	-6	0	30
1978	0.996499	0	0	0.141474	10	-7	0	16
1978	0.66828	1	1	1	10	10	0	32
1978	0.943059	0	0	0.299039	-8	10	0	2
1978	0.906709	1	1	1	8	9	0	16
1978	0.995562	0	0	0.106127	-10	-7	0	7
1978	0.974925	0	0	0.55596	-9	10	0	20
1978	0.999693	0	0	0.142268	10	10	0	13
1978	0.872981	0	1	0.440187	-10	10	0	32
1978	0.916657	0	0	0.730677	-2	10	0	13
1978	0.992554	0	0	0.590359	10	-7	0	4
1978	0.970207	0	0	0.0709528	-7	-5	0	22
1978	0.968814	0	0	0.134481	-9	10	0	13
1978	0.994281	0	0	-0.0448214	10	-7	0	32
1978	0.68594	1	1	0.566768	10	10	0	23
1978	0.826233	1	1	1	-9	-8	0	4
1978	0.608002	1	1	1	-7	-7	0	32
1978	0.997316	0	0	0.141677	10	-6	0	17
1978	0.289464	1	1	0.99839	-9	-6	0	20
1978	0.952942	0	0	0.0230863	-7	10	0	13
1978	0.995072	1	1	0.852857	-7	-7	0	32
1978	0.994978	0	0	0.141095	-7	10	0	18
1978	0.861866	0	0	0.164299	9	-7	0	24
1978	0.919318	0	0	-0.173814	8	-5	0	32
1978	0.32823	1	0	0.96866	-7	10	0	23
1978	0.987975	0	0	0.160891	-7	10	0	13
1978	0.43415	0	1	0.759814	8	-7	0	31
1978	0.993203	0	0	0.105069	-7	-10	0	7
1978	0.988457	0	0	0.171841	10	4	0	12
1978	0.99877	0	0	0.175705	10	-7	0	4
1978	0.413931	0	0	-0.242278	8	-7	0	16
1978	0.952925	0	1	0.836819	10	8	0	32
1978	0.932459	0	0	-0.787122	10	-7	0	17
1978	0.983481	0	0	0.540499	10	10	0	16
1978	0.397652	1	1	0.997553	-8	-7	0	17
1978	0.9701	0	0	0.065193	10	-9	0	15
1978	0.979429	0	0	-0.787122	10	-7	0	18
1978	0.0356612	1	0	0.672171	-9	-8	0	2
1978	0.973081	0	0	0.0542571	-9	-7	0	13
1978	0.848448	0	1	0.616396	8	9	0	32
1978	0.383073	1	1	0.998193	-7	-7	0	15
1978	0.885195	0	1	0.663901	10	-7	0	31
1978	0.110889	1	0	0.996429	-7	-10	0	1
1978	0.0767301	1	1	0.998761	-6	-6	0	17
1978	0.991565	0	0	0.140242	10	-9	0	18
1978	0.999799	0	0	0.0958524	-7	-4	0	3
1978	0.787407	0	0	0.528354	10	-7	0	32
1978	0.937932	0	0	0.0179317	-7	-7	0	25
1978	0.979428	0	0	0.556148	-7	10	0	18
1978	0.479815	0	0	-0.440559	10	-9	0	16
1978	0.91585	0	1	0.836819	10	-9	0	32
1978	0.966208	0	0	-0.733307	-7	-7	0	32
1978	0.859757	0	0	-0.252233	10	10	0	32
1978	0.978932	0	0	0.556127	-7	10	0	16
1978	0.992748	0	0	0.468245	-7	10	0	20
1978	0.995825	0	0	-0.733307	-7	-1	0	32
1978	0.635227	1	1	0.995861	-7	-7	0	15
1978	0.957488	1	0	0.611463	10	10	0	2
1978	0.879741	0	0	-0.752237	10	-7	0	16
1978	0.990482	0	0	0.195537	10	-10	0	15
1978	0.254365	1	1	0.996648	-9	-7	0	18
1978	0.880387	0	0	0.398702	10	10	0	32
1978	0.923848	0	0	0.49837	-7	-7	0	5
1978	0.990923	0	0	0.0919977	-7	-7	0	3
1978	0.997754	0	0	0.141786	10	-7	0	17
1978	0.410151	1	1	0.96977	-7	-7	0	13
1978	0.992826	0	0	-0.733307	-8	-7	0	32
1978	0.868872	1	0	0.728733	10	8	0	21
1978	0.0325175	1	1	0.798501	8	10	0	32
1978	0.903771	0	1	0.447766	10	10	0	32
1978	0.316706	0	0	0.530348	8	-7	0	29
1978	0.776314	0	1	0.858735	10	10	0	32
1978	0.407204	1	1	1	-7	-7	0	9
1978	0.119815	1	0	-0.173814	8	-4	0	14
1978	0.713477	0	0	-0.438481	-7	10	0	32
1978	0.847729	1	1	0.977537	-8	-7	0	17
1978	0.992731	0	0	0.0600179	-9	-7	0	18
1978	0.170865	1	0	0.671019	-8	-7	0	2
1978	0.994685	0	0	0.252283	9	8	0	8
1978	0.228957	1	1	0.997231	-9	-6	0	18
1978	0.751061	0	1	0.348776	8	8	0	32
1978	0.890532	0	0	-0.752237	-9	10	0	15
1978	0.992302	0	0	0.0362342	-7	10	0	32
1978	0.991797	0	0	0.104437	-10	-7	0	15
1978	0.709637	0	0	0.388908	10	10	0	32
1978	0.611706	0	0	0.148803	8	-7	0	32
1978	0.961569	0	0	-0.0824991	-7	10	0	0
1978	0.928295	0	0	0.0720756	-7	10	0	31
1978	0.946876	0	0	0.554767	-9	10	0	14
1978	0.993751	0	0	0.336572	-7	-7	0	15
1978	0.986458	0	0	0.55644	-7	10	0	17
1978	0.870928	0	0	0.302762	-7	-7	0	29
1978	0.952681	0	0	-0.173814	-3	8	0	32
1978	0.578905	0	1	0.631938	8	10	0	32
1978	0.182822	1	0	0.156366	-7	-7	1	0
1978	0.177532	1	1	0.348776	8	10	0	23
1978	0.367194	1	0	-0.829959	-7	9	0	25
1978	0.853286	1	0	0.873827	-10	-10	0	7
1978	0.991279	0	0	0.0595959	-7	-7	0	16
1978	0.912083	1	1	0.998345	-6	10	0	3
1978	0.999766	0	0	0.176076	-4	10	0	3
1978	0.998111	0	0	0.0430964	10	-7	0	2
1978	0.717511	1	1	1	-4	-7	0	32
1978	0.489713	0	0	-0.0332486	10	8	0	28
1978	0.983241	0	0	0.0749197	-7	-7	0	22
1978	0.55849	1	1	0.891947	-9	-9	0	15
1978	0.782771	0	0	0.15909	10	8	0	23
1978	0.981706	0	0	0.556243	-7	10	0	16
1978	0.99193	0	0	0.336101	-7	-9	0	32
1978	0.674474	1	1	0.996571	-7	-7	0	0
1978	0.774726	0	0	0.274981	-7	8	0	0
1978	0.992672	0	0	-0.238249	10	-7	0	12
1978	0.997473	0	1	0.547057	10	10	0	1
1978	0.80389	0	1	0.982399	-6	-10	0	15
1978	0.913316	0	0	0.314921	-7	-7	0	24
1978	0.946388	0	0	-0.750159	10	-7	0	26
1978	0.380995	0	0	0.454404	10	-7	1	19
1978	0.959027	0	0	0.555288	10	-8	0	17
1978	0.378744	0	0	0.404936	8	8	0	28
1978	0.989469	0	0	0.172222	10	-7	0	3
1978	0.688243	1	0	0.963992	-7	-6	0	4
1978	0.98238	0	0	0.287127	10	8	0	16
1978	0.682135	1	0	0.80693	-7	-10	0	2
1978	0.950512	0	0	0.0795593	10	-8	0	32
1978	0.771041	0	0	-0.173814	-7	8	0	32
1978	0.965047	0	0	-0.733307	9	-7	0	9
1978	0.773901	1	0	0.961765	4	4	0	12
1978	0.96805	0	0	-0.173814	8	-6	0	32
1978	0.896181	1	0	0.446571	-7	-7	0	10
1978	0.993578	0	0	-0.733307	-7	-3	0	32
1978	0.996653	0	0	-0.733307	-7	-8	0	32
1978	0.846367	1	0	-0.0542406	10	10	0	32
1978	0.920926	0	1	0.779237	10	10	0	32
1978	0.96308	0	0	0.0823623	10	10	0	17
1978	0.835709	1	1	0.991433	-9	-7	0	12
1978	0.579011	0	0	0.861823	10	-7	0	22
1978	0.141364	1	1	1	-7	10	0	32
1978	0.13348	0	1	0.547057	10	10	0	32
1978	0.515916	0	0	0.710584	10	-7	0	15
1978	0.80833	1	0	0.674309	4	-8	0	2
1978	0.703815	1	1	0.896897	-7	-6	0	19
1978	0.710619	1	0	-0.194362	8	-9	0	28
1978	0.01203	1	1	0.99828	-7	-7	0	16
1978	0.881021	0	0	-0.733307	-7	-6	0	32
1978	0.420549	1	0	0.774536	-9	8	0	9
1978	0.999583	0	1	0.858735	10	10	0	32
1978	0.985776	0	0	0.466687	10	-2	0	13
1978	0.0413471	1	0	0.859709	9	-9	1	0
1978	0.938453	0	0	0.354833	-7	10	0	5
1978	0.857312	1	1	0.714304	10	9	0	11
1978	0.955595	1	0	0.0795593	-3	10	0	0
1978	0.988497	0	0	0.0765044	-7	-7	0	26
1978	0.372803	1	1	1	-8	-7	0	32
1978	0.959321	0	0	-0.733307	-7	8	0	32
1978	0.744688	0	0	0.0795593	10	8	0	32
1978	0.994044	0	0	0.140862	10	-7	0	18
1978	0.0669239	1	1	0.998407	-7	-7	0	13
1978	0.995019	0	0	0.551986	9	10	0	8
1978	0.975462	0	0	-0.563912	10	10	0	32
1978	0.863172	1	1	0.836819	10	-6	0	21
1978	0.824549	0	0	0.549135	10	-9	0	13
1978	0.996446	0	0	0.106523	-7	-7	0	11
1978	0.996179	0	0	-0.733307	-7	-8	0	32
1978	0.399292	0	0	0.40678	8	10	0	26
1978	0.787047	1	1	1	-10	-6	0	7
1978	0.916561	0	0	-0.262575	-7	10	0	12
1978	0.401501	1	0	0.110288	8	-7	0	2
1978	0.403299	1	1	0.0879806	-7	9	0	12
1978	0.956771	0	0	0.732235	-7	10	0	20
1978	0.912883	0	0	0.142251	4	10	0	32
1978	0.974193	0	0	-0.0259074	-7	-9	0	15
1978	0.988326	0	0	0.0587363	-7	-7	0	15
1978	0.440519	0	0	-0.440559	-7	10	0	16
1978	0.506608	0	1	0.587138	8	10	0	32
1978	0.99779	0	0	-0.733307	10	-7	0	32
1978	0.967765	0	0	-0.173814	-9	8	0	32
1978	0.97812	0	0	-0.173814	8	-7	0	32
1978	0.810787	0	0	-0.733307	-7	-4	0	9
1978	0.491647	0	0	0.542506	-7	8	0	24
1978	0.959532	0	1	0.836819	9	10	0	32
1978	0.983814	0	0	0.556331	-6	10	0	17
1978	0.443458	0	1	0.656701	8	9	0	32
1978	0.655172	1	0	0.185699	-7	-7	0	3
1978	0.145489	1	1	0.994092	-7	-7	1	0
1978	0.970942	0	0	0.0795593	-1	10	0	32
1978	0.998068	0	0	0.0615629	-7	-7	0	17
1978	0.80059	1	1	1	-7	-9	0	32
1978	0.835831	1	0	0.961414	-2	-7	0	13
1978	0.557923	1	1	0.989905	-9	-9	0	0
1978	0.747802	1	0	0.95947	8	-7	0	12
1978	0.190464	1	1	0.9979	-7	-7	0	18
1978	0.460171	0	1	0.927891	10	-7	0	31
1978	0.187233	1	1	0.991536	-7	-7	0	5
1978	0.992875	1	0	0.0987152	-7	-7	0	3
1978	0.818473	1	0	0.833201	-9	-7	0	1
1978	0.999641	0	0	-0.787122	10	-7	0	28
1978	0.917213	0	0	0.326354	8	-7	0	24
1978	0.370902	1	1	0.998925	-9	-7	0	17
1978	0.0865595	1	0	0.955563	-7	-7	0	1
1978	0.880831	1	0	0.874223	-7	-10	0	8
1978	0.517494	1	1	1	-9	-10	0	6
1978	0.893156	0	0	0.0729655	-6	10	0	4
1978	0.974943	0	0	-0.114493	-7	10	0	32
1978	0.997435	0	1	0.836819	10	10	0	32
1978	0.997981	0	1	0.836819	10	8	0	16
1978	0.964441	1	0	0.0124863	10	9	0	3
1978	0.946223	1	1	0.853124	-7	-6	0	8
1978	0.458357	1	0	0.857653	9	-6	0	0
1978	0.744285	1	0	0.872138	-10	-10	0	15
1978	0.676793	0	0	0.618823	-7	10	0	5
1978	0.987006	0	0	0.403964	10	10	0	18
1978	0.870589	1	0	0.97513	-7	-7	0	4
1978	0.900642	1	1	0.348776	10	8	0	32
1978	0.903075	1	1	1	-6	-3	0	18
1978	0.885864	0	0	-0.750159	-8	10	0	26
1978	0.574721	0	0	-0.153934	-9	10	0	24
1978	0.740114	1	0	-0.0589025	10	10	0	17
1978	0.403891	1	1	0.996821	-9	-9	0	13
1978	0.291263	1	1	0.998652	-7	-9	0	8
1978	0.860672	0	0	0.560656	8	8	0	21
1978	0.3716	0	0	0.574857	10	10	0	26
1978	0.035051	1	1	0.998541	-7	-7	0	4
1978	0.997698	0	0	0.141772	-6	10	0	32
1978	0.995693	0	0	-0.733307	-6	-7	0	32
1978	0.991788	0	1	0.836819	10	-3	0	16
1978	0.66977	1	1	0.997952	-8	-9	0	1
1978	0.876064	0	1	0.547057	10	10	0	32
1978	0.975007	0	1	0.763695	9	10	0	32
1978	0.986992	0	0	-0.173814	8	8	0	16
1978	0.98676	1	0	0.551444	10	10	0	2
1978	0.990637	0	0	0.467774	-9	10	0	32
1978	0.8635	0	1	0.547057	10	10	0	16
1978	0.867717	1	1	1	-7	8	0	32
1978	0.987804	0	0	0.0750215	10	-10	0	32
1978	0.993133	0	0	0.140634	10	-8	0	17
1978	0.0848388	1	1	1	-7	-7	0	0
1978	0.868269	1	0	0.659972	-10	-10	0	15
1978	0.975097	0	0	-0.173814	-8	8	0	32
1978	0.355198	0	0	-0.173814	-6	8	0	32
1978	0.988341	1	0	0.611311	-7	-9	0	17
1978	0.946165	0	1	0.611464	8	10	0	32
1978	0.777188	0	0	0.0795593	10	9	0	32
1978	0.995565	0	1	0.836819	-8	10	0	32
1978	0.971611	0	0	-0.173814	8	-8	0	32
1978	0.998017	0	0	0.0615483	-6	-7	0	32
1978	0.325363	1	1	0.997419	-8	-7	0	16
1978	0.992113	0	0	0.196169	10	-10	0	7
1978	0.960873	0	1	0.836819	-7	10	0	5
1978	0.213392	1	1	0.998785	-9	-7	0	0
1978	0.345663	0	0	0.698425	10	-7	0	11
1978	0.978381	1	1	0.445857	-7	-7	0	32
1978	0.981985	0	0	0.556255	-7	10	0	18
1978	0.848089	0	0	0.323691	8	-7	0	32
1978	0.125702	1	1	1	-6	-8	0	32
1978	0.991719	0	1	0.382925	-8	-7	0	2
1978	0.963517	0	0	0.393363	8	-7	0	32
1978	0.0726965	1	1	0.885157	-5	-9	0	2
1978	0.631658	0	0	0.383754	-7	10	0	31
1978	0.999048	0	0	0.175809	9	10	0	10
1978	0.995875	0	0	0.197623	-7	10	0	11
1978	0.732581	0	1	0.51231	8	10	0	32
1978	0.338868	1	0	0.956604	-7	-7	0	0
1978	0.997561	0	0	0.0614166	-7	-7	0	12
1978	0.210501	1	0	0.994975	-10	-10	0	7
1978	0.997384	0	0	0.0613655	-7	-7	0	16
1978	0.887664	0	1	0.817623	10	9	0	32
1978	0.953932	0	0	0.564158	-7	8	0	20
1978	0.971418	0	0	-0.733307	-7	-7	0	32
1978	0.804598	0	0	-0.752237	-7	10	0	16
1978	0.975396	0	0	0.0504373	-7	-7	0	32
1978	0.433312	1	0	0.673455	-8	-9	0	2
1978	0.960467	0	0	0.555349	-6	10	0	17
1978	0.998065	0	0	0.0615623	-7	-7	0	17
1978	0.985876	0	0	0.251741	10	8	0	2
1978	0.998632	0	0	-0.0698954	10	1	0	12
1978	0.471088	0	0	0.310867	10	10	0	26
1978	0.943512	0	0	0.167106	8	10	0	32
1978	0.551616	1	1	1	-7	-7	1	15
1978	0.996404	0	0	0.0610821	-9	-7	0	20
1978	0.991438	0	0	0.168843	-9	10	0	19
1978	0.820344	1	0	0.930037	-9	4	1	0
1978	0.609699	1	1	0.934793	-10	-7	0	7
1978	0.930489	0	0	0.0413673	-7	-7	0	18
1978	0.997446	0	0	0.0613833	-7	-7	0	17
1978	0.126246	1	1	0.934793	-7	-10	0	4
1978	0.966891	0	1	0.836819	-7	10	0	20
1978	0.994083	0	0	0.0604101	-8	-7	0	17
1978	0.510284	1	0	0.0575039	-9	9	0	12
1978	0.0745169	1	0	-0.133865	-7	10	1	0
1978	0.992603	0	0	-0.0530971	-9	10	0	19
1978	0.110272	1	1	1	-1	-8	0	15
1978	0.986459	0	0	0.13896	10	-7	0	15
1978	0.95303	0	0	0.0236304	8	-9	0	32
1978	0.0596813	1	0	0.954703	-7	-7	0	0
1978	0.937729	0	0	0.586875	10	-7	0	3
1978	0.386447	1	1	0.890709	-7	-9	0	15
1978	0.783614	0	1	0.836819	-4	10	0	32
1978	0.969765	0	0	0.0795593	10	-9	0	14
1978	0.97149	0	0	0.130661	10	-7	0	32
1978	0.698104	1	0	0.266944	8	-7	0	5
1978	0.445885	1	1	1	-9	-7	1	0
1978	0.142253	1	1	0.998699	-7	-7	0	17
1978	0.154516	1	1	0.995027	-7	-9	0	18
1978	0.906608	0	1	0.547057	10	10	0	32
1978	0.331833	1	0	0.45537	9	10	0	32
1978	0.931763	0	0	0.393038	-7	-9	0	6
1978	0.91586	0	1	0.61078	10	-7	0	27
1978	0.992923	0	0	-0.733307	-7	-3	0	32
1978	0.997639	0	0	0.172036	10	-7	0	16
1978	0.90091	1	1	0.881793	-8	-7	0	6
1978	0.234767	1	0	0.991722	-2	8	0	13
1978	0.578968	0	0	0.0795593	-9	10	0	1
1978	0.868282	0	1	0.348776	8	10	0	32
1978	0.878456	1	0	0.250631	8	-6	0	20
1978	0.953651	0	1	0.881793	-7	-7	0	32
1978	0.257791	1	0	-0.0691893	8	-7	0	32
1978	0.965775	0	0	0.219168	10	-7	0	32
1978	0.997848	0	0	0.092286	10	10	0	18
1978	0.994849	0	0	0.197227	10	-10	0	7
1978	0.668486	1	1	1	-4	8	0	32
1978	0.946976	1	0	0.402056	10	10	0	32
1978	0.814569	0	0	0.0795593	10	-7	0	29
1978	0.947963	0	0	-0.173814	8	-3	0	32
1978	0.583649	1	1	0.348776	10	8	0	32
1978	0.955918	1	0	0.875246	-10	-10	0	7
1978	0.205276	1	1	0.994385	-7	-9	0	14
1978	0.876353	0	0	0.156949	-7	-8	1	10
1978	0.148944	1	0	0.136138	-7	-7	0	6
1978	0.151741	0	0	0.0795593	10	-4	0	32
1978	0.994956	0	1	0.836819	10	-9	0	14
1978	0.988381	0	0	0.55652	-9	10	0	16
1978	0.876916	1	0	0.59013	-7	-7	1	2
1978	0.986759	0	0	0.230441	-7	10	0	2
1978	0.680205	0	1	-0.353891	-7	10	0	13
1978	0.933396	1	1	1	-4	-8	0	32
1978	0.998077	0	0	0.141867	10	-9	0	16
1978	0.99701	0	0	0.141601	10	-7	0	18
1978	0.456522	1	1	0.600104	-10	-7	0	2
1978	0.998821	0	0	0.172494	1	-7	0	12
1978	0.998735	0	0	0.107546	-7	-10	0	7
1978	0.293653	1	0	0.758978	-7	-7	0	0
1978	0.927096	0	0	-0.733307	-9	-7	0	0
1978	0.990318	0	1	0.836819	-7	10	0	32
1978	0.964021	1	1	1	-8	-4	0	32
1978	0.986657	0	0	0.167605	10	-7	0	4
1978	0.978471	0	1	0.858735	10	10	0	32
1978	0.717932	1	0	0.752124	-6	-7	0	20
1978	0.998261	0	0	-0.733307	-7	8	0	16
1978	0.945349	0	0	-0.0160789	-10	-7	0	32
1978	0.984527	0	0	0.0795593	10	10	0	32
1978	0.677257	0	0	0.24655	-7	8	0	24
1978	0.657618	1	1	0.986834	-7	-7	1	0
1978	0.978436	0	0	-0.080743	-7	9	0	32
1978	0.965492	0	0	0.162053	10	-5	0	22
1978	0.986138	0	0	0.169014	8	10	0	18
1978	0.992256	0	0	0.0750215	-6	10	0	15
1978	0.944478	0	0	0.731764	10	-9	0	32
1978	0.751504	0	0	0.152326	10	-7	0	7
1978	0.927105	0	0	0.171361	-7	-7	0	19
1978	0.706469	0	1	0.937491	-9	10	0	32
1978	0.996591	1	1	0.836819	10	-7	0	1
1978	0.994235	0	0	0.590462	9	10	0	10
1978	0.717147	1	1	0.643582	10	10	0	32
1978	0.994868	0	0	0.0606376	-7	-7	0	18
1978	0.991722	0	0	0.540958	10	1	0	12
1978	0.951161	0	0	0.0795593	10	-3	0	32
1978	0.829388	1	1	0.879716	-7	-7	0	21
1978	0.337171	0	0	0.679334	8	-8	0	29
1978	0.338849	1	1	0.996859	-9	-9	0	10
1978	0.90946	1	0	-0.487472	10	10	0	23
1978	0.922007	0	1	0.858735	10	10	0	32
1978	0.85499	0	1	0.348776	8	10	0	32
1978	0.947273	0	0	-0.173814	8	-8	0	32
1978	0.709068	1	1	1	9	-4	0	32
1978	0.900054	0	0	0.446594	10	-7	0	4
1978	0.993327	0	0	-0.0160789	-7	-6	0	32
1978	0.990392	0	0	-0.115615	-8	10	0	2
1978	0.556981	0	0	0.693746	-7	8	0	29
1978	0.986197	0	0	-0.787122	-7	10	0	32
1978	0.999736	0	0	0.0620443	-7	10	0	13
1978	0.857857	0	1	0.605976	10	-8	0	29
1978	0.978829	1	1	0.695545	10	-7	0	14
1978	0.995826	0	0	0.141306	-9	10	0	11
1978	0.858872	1	0	0.383438	-7	-7	0	22
1978	0.938894	0	0	-0.173814	8	-7	0	32
1978	0.946762	0	0	0.425122	-7	-7	0	5
1978	0.980287	0	0	0.33307	-7	8	0	21
1978	0.955924	0	0	0.258581	-9	10	0	19
1978	0.997424	0	0	0.0613772	-7	-7	0	18
1978	0.999292	0	0	0.0436377	-7	9	0	8
1978	0.940856	0	0	0.563687	8	-9	0	32
1978	0.439918	1	0	-0.0640346	10	10	0	32
1978	0.983992	0	1	0.858735	10	10	0	32
1978	0.998141	0	0	0.556922	10	10	0	13
1978	0.824819	1	1	0.991382	-9	-7	0	13
1978	0.217566	1	1	0.998295	-6	-9	0	17
1978	0.499037	1	0	0.954376	-9	-7	1	0
1978	0.99894	0	0	0.095481	-7	-7	0	4
1978	0.994274	0	0	0.0603895	-6	-7	0	18
1978	0.764897	0	1	0.547057	8	10	0	32
1978	0.971592	0	0	0.60828	-7	8	0	21
1978	0.964533	0	0	0.0920083	-7	9	0	3
1978	0.979484	0	0	0.0795593	10	-7	0	32
1978	0.986105	0	0	0.556426	10	-6	0	32
1978	0.547134	1	0	0.859709	-10	9	0	4
1978	0.683347	1	1	1	-10	-10	0	21
1978	0.550975	1	0	-0.46027	-7	10	0	14
1978	0.976647	0	0	0.0795593	10	-8	0	32
1978	0.175411	0	0	-0.242278	8	-7	0	16
1978	0.0816073	1	0	0.960008	-7	-9	0	1
1978	0.697134	0	0	-0.2402	-7	8	0	32
1978	0.563249	1	1	0.997812	-9	-8	0	16
1978	0.0924523	1	1	0.997712	-9	-7	0	18
1978	0.947513	0	0	-0.752237	-7	10	0	26
1978	0.76281	0	0	0.487577	-6	10	0	30
1978	0.729845	0	0	-0.173814	8	8	0	32
1978	0.982112	0	0	0.0328802	-7	10	0	32
1978	0.989487	0	0	-0.0160789	-10	-7	0	20
1978	0.997757	0	0	0.141787	10	-7	0	17
1978	0.991068	0	0	0.090378	10	10	0	32
1978	0.989881	0	0	0.13982	10	-7	0	16
1978	0.765319	0	1	0.267905	8	-7	0	16
1978	0.818419	0	0	0.577972	-7	-7	0	28
1978	0.321264	0	1	0.229021	10	10	0	32
1978	0.55253	0	0	0.0202605	8	-9	0	24
1978	0.659259	1	0	0.364199	10	-7	0	9
1978	0.539607	1	1	0.996721	-7	-7	0	6
1978	0.0942142	1	1	1	8	-7	0	32
1978	0.944893	0	1	0.673501	10	-9	0	32
1978	0.99918	0	0	0.0955848	9	-7	0	10
1978	0.284409	1	0	0.983609	10	10	0	23
1978	0.134707	1	1	0.934793	-9	-7	0	1
1978	0.57219	1	1	0.997325	-9	-6	0	18
1978	0.303139	1	1	1	-9	-7	0	24
1978	0.0652335	1	1	0.422669	-10	9	0	32
1978	0.920523	0	0	0.553614	-7	10	0	15
1978	0.981429	1	0	-0.787122	-7	10	1	8
1978	0.825845	0	0	0.432159	-7	-8	0	1
1978	0.658774	0	0	0.450746	-7	8	0	5
1978	0.997169	0	0	0.141641	-7	10	0	12
1978	0.145858	0	1	0.113825	10	10	0	23
1978	0.996115	0	1	0.836819	10	-8	0	23
1978	0.968859	1	1	0.509455	-7	-7	0	32
1978	0.958938	0	0	0.183109	9	10	0	1
1978	0.983519	0	1	0.850839	-7	-7	0	6
1978	0.993626	0	0	0.180576	-9	-7	0	32
1978	0.980569	0	0	0.16602	-7	10	0	22
1978	0.60469	0	1	0.547057	10	10	0	32
1978	0.997688	0	0	0.0614532	-7	-6	0	17
1978	0.997807	0	0	0.112369	10	10	0	2
1978	0.159583	1	0	0.134061	-7	-7	0	25
1978	0.530388	0	1	0.886841	10	10	0	32
1978	0.575836	1	1	1	8	-5	0	32
1978	0.217551	1	0	0.859709	9	-10	0	1
1978	0.561909	1	0	0.961502	-7	-7	0	3
1978	0.239748	1	1	1	-3	-9	0	14
1978	0.993355	0	0	0.140614	-6	10	0	18
1978	0.374461	1	1	1	-8	-7	0	32
1978	0.469209	0	1	0.702053	9	10	0	32
1978	0.962536	0	0	0.0919145	-6	-7	0	30
1978	0.952354	0	0	0.16333	-9	-7	0	18
1978	0.968937	1	0	0.13113	-7	9	0	32
1978	0.970032	0	0	0.0795593	10	-6	0	32
1978	0.919745	0	0	0.121591	-7	10	0	18
1978	0.942633	0	0	0.0795593	-7	10	0	32
1978	0.718786	0	0	-0.440559	-7	10	0	32
1978	0.872858	1	0	0.163752	10	8	0	32
1978	0.991762	0	0	0.55666	-9	10	0	17
1978	0.96438	0	0	0.555515	10	-7	0	18
1978	0.997035	0	0	0.141607	10	-7	0	17
1978	0.966811	0	0	0.15989	-7	-7	0	32
1978	0.982134	0	0	0.556261	-7	10	0	17
1978	0.0156479	1	1	1	-6	-1	0	1
1978	0.94947	0	1	0.911167	10	10	0	32
1978	0.889626	1	0	-0.228245	-7	-10	1	14
1978	0.584749	1	0	-0.46027	10	-9	0	6
1978	0.204852	1	1	1	10	-8	1	0
1978	0.94557	0	0	0.0772302	10	10	0	32
1978	0.383288	1	0	0.0795593	-6	10	0	32
1978	0.513968	1	1	0.989612	-9	-7	0	0
1978	0.926196	1	1	0.516561	-9	-7	0	30
1978	0.894908	1	1	0.474354	-9	-7	0	30
1978	0.991168	0	0	0.287585	1	8	0	12
1978	0.787299	1	1	0.898481	-6	-7	1	0
1978	0.856973	0	0	0.149496	-7	10	0	32
1978	0.902485	1	0	-0.047574	-7	9	0	15
1978	0.0919474	1	0	0.703899	4	-8	0	0
1978	0.843966	1	1	0.360568	10	10	0	2
1978	0.0498286	1	1	1	-9	-7	0	9
1978	0.291795	1	1	0.482394	10	8	0	32
1978	0.864138	0	1	-0.43445	-7	10	0	32
1978	0.385037	1	0	0.327541	10	10	0	32
1978	0.988777	1	0	0.0932858	-4	1	0	1
1978	0.99619	0	0	0.141397	-9	10	0	13
1978	0.997063	0	0	-0.733307	-7	-7	0	32
1978	0.989634	0	0	0.0806669	-7	-7	0	13
1978	0.748868	0	0	0.3195	8	-6	0	30
1978	0.990967	1	0	0.611782	-7	-7	0	13
1978	0.968119	0	0	0.0282184	-7	10	0	23
1978	0.83859	0	0	0.545315	10	-7	0	32
1978	0.998531	0	0	0.198646	10	-10	0	7
1978	0.962902	0	0	-0.787122	-7	8	0	32
1978	0.990087	0	0	0.0592494	-7	-7	0	8
1978	0.940107	0	0	0.554473	10	-7	0	2
1978	0.843135	1	0	-0.492134	10	10	0	23
1978	0.932165	0	0	0.554127	-7	10	0	18
1978	0.566809	0	0	0.556904	4	10	0	32
1978	0.527102	1	0	0.179194	-7	10	1	0
1978	0.924207	0	0	0.0795593	-5	10	0	32
1978	0.97291	1	0	0.494817	8	-9	0	8
1978	0.930849	1	1	0.978504	-7	-7	0	18
1978	0.9229	1	1	1	-7	-4	0	32
1978	0.693114	0	0	0.153958	8	10	0	32
1978	0.896451	1	1	0.566768	10	10	0	23
1978	0.9885	0	0	0.139473	10	-7	0	18
1978	0.93192	0	0	0.586495	4	10	0	11
1978	0.995001	0	1	0.836819	10	-6	0	32
1978	0.902371	0	0	0.146672	10	-7	0	11
1978	0.556936	0	0	-0.173814	-9	8	0	32
1978	0.562528	1	1	0.995669	-7	-9	0	13
1978	0.398259	1	1	0.988753	-9	-7	0	13
1978	0.397343	1	0	-0.0640346	10	10	0	32
1978	0.113194	1	0	-0.891424	-7	8	0	25
1978	0.977149	0	0	0.464743	8	10	0	21
1978	0.468376	1	1	1	-4	-9	0	32
1978	0.982299	0	0	0.610223	-7	-2	0	13
1978	0.95064	0	0	0.0750215	-7	10	0	7
1978	0.828597	1	1	0.9914	-7	-9	0	0
